model_66_1,train_losses,test_losses,train_accuracies,test_accuracies
1,0.7111629622705867,0.7069404464568535,tensor([47.6404], device='cuda:3'),tensor([41.6058], device='cuda:3')
2,0.6909044672933857,0.6840706837438318,tensor([54.3820], device='cuda:3'),tensor([54.7445], device='cuda:3')
3,0.6679962351081077,0.6774789456033359,tensor([65.1685], device='cuda:3'),tensor([55.4745], device='cuda:3')
4,0.6408222076598178,0.6888161867204374,tensor([66.7416], device='cuda:3'),tensor([56.2044], device='cuda:3')
5,0.6244712291138895,0.671222491856039,tensor([67.4157], device='cuda:3'),tensor([60.5839], device='cuda:3')
6,0.6135376678423935,0.765738790487721,tensor([69.4382], device='cuda:3'),tensor([44.5255], device='cuda:3')
7,0.6216420986679163,0.7150700253291722,tensor([66.9663], device='cuda:3'),tensor([49.6350], device='cuda:3')
8,0.5766389108775707,0.8083903010744248,tensor([73.2584], device='cuda:3'),tensor([45.2555], device='cuda:3')
9,0.5532928209626273,0.8755521030321608,tensor([75.2809], device='cuda:3'),tensor([43.7956], device='cuda:3')
10,0.563503592871548,0.7004290932286394,tensor([74.6067], device='cuda:3'),tensor([55.4745], device='cuda:3')
11,0.578652469629652,0.636338046867482,tensor([71.6854], device='cuda:3'),tensor([65.6934], device='cuda:3')
12,0.5539720333024357,0.7794479566769008,tensor([73.7079], device='cuda:3'),tensor([48.9051], device='cuda:3')
13,0.542305113224501,0.8461711833076756,tensor([74.6067], device='cuda:3'),tensor([45.9854], device='cuda:3')
14,0.5723229318522336,0.8797631620490638,tensor([71.9101], device='cuda:3'),tensor([42.3358], device='cuda:3')
15,0.5477895368351026,0.8444620314305716,tensor([75.2809], device='cuda:3'),tensor([44.5255], device='cuda:3')
16,0.51831733008449,0.8915857690094161,tensor([77.3034], device='cuda:3'),tensor([41.6058], device='cuda:3')
17,0.5125030567137043,0.8440081272682134,tensor([77.3034], device='cuda:3'),tensor([46.7153], device='cuda:3')
18,0.5024186861648988,0.8967078128000245,tensor([78.4270], device='cuda:3'),tensor([41.6058], device='cuda:3')
19,0.4874170804291629,0.7704986834178006,tensor([81.1236], device='cuda:3'),tensor([54.0146], device='cuda:3')
20,0.4947126983256822,0.8077606954713807,tensor([79.1011], device='cuda:3'),tensor([56.2044], device='cuda:3')
21,0.48292694600780356,0.7483540207800203,tensor([79.7753], device='cuda:3'),tensor([57.6642], device='cuda:3')
22,0.47278850935818106,0.7234427754896401,tensor([81.1236], device='cuda:3'),tensor([61.3139], device='cuda:3')
23,0.46178657184825855,0.8214365844308895,tensor([82.2472], device='cuda:3'),tensor([50.3650], device='cuda:3')
24,0.45601511872216555,0.8115265552144851,tensor([82.6966], device='cuda:3'),tensor([54.7445], device='cuda:3')
25,0.45606344804335175,0.9660775061071354,tensor([82.9213], device='cuda:3'),tensor([39.4161], device='cuda:3')
